,Unnamed: 0,word,sentence,context,Vision.M,Vision.SD,Hearing.M,Hearing.SD,Olfaction.M,Olfaction.SD,Interoception.M,Interoception.SD,Taste.M,Taste.SD,Touch.M,Touch.SD,count_perceptual,Foot_leg.M,Foot_leg.SD,Mouth_throat.M,Mouth_throat.SD,Torso.M,Torso.SD,Head.M,Head.SD,Hand_arm.M,Hand_arm.SD,count_action,distance_to_lancaster
69,70,case,It was a criminal case.,M2_b,1.78571428571429,1.80506004283563,1.5,1.82924953086063,0.0714285714285714,0.267261241912424,0.642857142857143,1.15072838853303,0.0,0.0,0.357142857142857,0.928782731664065,14,0.833333333333333,1.2485285456936,1.0,1.57181049598675,1.22222222222222,1.35279908318905,1.11111111111111,1.52966312665428,1.05555555555556,1.55193322408735,18,0.14561325858496
70,71,case,It was a display case.,M1_b,3.5,1.24316312101612,0.5,0.797724035217466,0.5,1.0,0.25,0.621581560508061,0.25,0.866025403784439,2.16666666666667,1.11464085804543,12,0.2,0.414039335605413,0.4,0.828078671210825,0.266666666666667,0.457737708217063,1.26666666666667,1.70991506333196,1.33333333333333,1.11269728052837,15,0.06689803630696711
71,72,case,It was a divorce case.,M2_a,2.16666666666667,1.85047086554812,1.66666666666667,1.82574185835055,0.333333333333333,0.887625364598595,1.08333333333333,1.16450015288132,0.0,0.0,0.75,1.21543108701099,12,0.40625,1.01152631397852,1.3125,1.67404281750459,0.53125,1.1909436486222,1.78125,1.86191671966491,1.0,1.45912037134176,32,0.1001176306508299
72,73,cast,She cast a glow.,M1_b,3.2,1.76515990031618,0.55,1.14593101656986,0.35,0.812727700887249,1.25,1.83173774266262,0.2,0.523148363780597,0.95,1.50350467767462,20,2.125,1.66833250083229,0.9375,1.52616076042685,1.4375,1.71148084028617,1.0625,1.52616076042685,3.1875,1.32759180473518,16,0.06974742400226586
73,74,cast,She cast a shadow.,M1_a,3.23529411764706,1.71498585142509,0.764705882352941,1.56242646885805,0.117647058823529,0.332105582077536,1.0,1.5,0.0,0.0,1.11764705882353,1.57648156273616,17,2.3125,1.99060292373944,0.3125,0.79320026895272,2.75,1.73205080756888,2.0625,1.91376592090046,2.8125,1.93971647412708,16,0.09253785899001765
74,75,cast,She cast a spear.,M2_a,2.78571428571429,2.11872862561749,1.21428571428571,1.62568666810586,0.0714285714285714,0.267261241912424,1.0,1.35873244097351,0.0,0.0,1.42857142857143,1.55485768402848,14,0.6,1.24211800681624,1.26666666666667,1.94446712004919,1.53333333333333,1.80739222823013,1.33333333333333,1.67616341969505,3.26666666666667,1.57963226582585,15,0.05882907298731366
75,76,cast,She cast a stone.,M2_b,3.15789473684211,1.16729306492209,1.78947368421053,1.18222705886536,0.210526315789474,0.535303379031311,0.526315789473684,0.84119102419206,0.105263157894737,0.458831467741124,1.78947368421053,1.78197603701375,19,1.70588235294118,1.44761467086173,0.352941176470588,0.785905247993376,2.11764705882353,1.90007739780438,1.11764705882353,1.4950900031928,4.41176470588235,1.06412073618386,17,0.07644852170729499
76,77,cause,It was a main cause.,M2_a,1.33333333333333,1.62275485928508,0.714285714285714,1.18923745075814,0.380952380952381,0.864649667564296,1.33333333333333,1.46059348668044,0.380952380952381,0.804747816162957,0.428571428571429,0.925820099772551,21,0.571428571428571,1.28388147753274,0.285714285714286,0.726273039202563,0.285714285714286,0.825420305855557,0.785714285714286,1.52812461375532,0.5,1.16023870223064,14,0.17457169875041745
77,78,cause,It was a political cause.,M1_b,1.81818181818182,1.88775961489708,1.45454545454545,1.86352549559357,0.181818181818182,0.603022689155527,1.45454545454545,1.50755672288882,0.0909090909090909,0.301511344577764,0.454545454545455,1.03572548135463,11,0.733333333333333,1.22279928657082,1.2,1.65615734242165,0.266666666666667,0.593616839704664,1.26666666666667,1.62422142520509,1.0,1.4638501094228,15,0.06269217877058486
78,79,cause,It was a primary cause.,M2_b,1.52941176470588,1.62471716995696,1.17647058823529,1.62923655885383,0.294117647058824,0.848874687627165,1.23529411764706,1.4374200745044,0.294117647058824,0.848874687627165,0.411764705882353,0.870260272089029,17,1.28571428571429,1.81568259800641,1.64285714285714,2.16997493275642,1.35714285714286,1.39268102577742,1.92857142857143,2.01777812740365,2.0,1.96116135138184,14,0.05561860853457046
79,80,cause,It was a worthy cause.,M1_a,1.42857142857143,1.74846871780506,1.42857142857143,1.69030850945703,0.0952380952380952,0.300792603759119,2.14285714285714,2.08052191254296,0.0952380952380952,0.300792603759119,0.380952380952381,0.920662287496912,21,0.655172413793103,1.14254921960142,1.06896551724138,1.66756954198015,0.655172413793103,1.28940357388782,1.86206896551724,1.99506781000107,0.827586206896552,1.44095616859187,29,0.11317512578916311
80,81,cell,It was a brain cell.,M1_b,2.18181818181818,1.91824234122117,0.681818181818182,1.17052546752724,0.409090909090909,0.959121170610586,0.863636363636364,1.45718105373925,0.272727272727273,0.88273482950475,0.590909090909091,0.908116360757433,22,1.26666666666667,1.75119007154183,1.93333333333333,2.08623607302265,1.13333333333333,1.80739222823013,4.4,1.24211800681624,1.6,1.63881490282286,15,0.04691289337605109
81,82,cell,It was a jail cell.,M2_b,3.85714285714286,1.23145585242976,1.57142857142857,1.74154156796989,1.5,1.78670302297491,2.42857142857143,1.94992251184446,0.285714285714286,0.468807230938495,3.07142857142857,1.68542556663275,14,1.93333333333333,1.66761877566558,0.666666666666667,0.816496580927726,1.4,1.2983506020002,1.26666666666667,1.53374735611213,2.26666666666667,1.57963226582585,15,0.15057171283257487
82,83,cell,It was a prison cell.,M2_a,3.58823529411765,1.50244898122248,1.35294117647059,1.76568600232984,1.11764705882353,1.53632487373181,1.05882352941176,1.2485285456936,0.0588235294117647,0.242535625036333,1.64705882352941,1.96663343275343,17,2.30769230769231,2.01596194510278,1.0,1.82574185835055,2.15384615384615,1.77229389239642,1.69230769230769,2.17503315624595,1.69230769230769,1.84321347039237,13,0.08102234775138106
83,84,cell,It was a skin cell.,M1_a,2.45454545454545,1.57249078621379,0.272727272727273,0.646669790682863,0.0909090909090909,0.301511344577764,1.0,1.18321595661992,0.363636363636364,0.924416277737175,0.454545454545455,0.687551650952329,11,2.72222222222222,1.9645551975404,2.77777777777778,2.28950432743847,2.72222222222222,1.99427284567748,2.72222222222222,2.02355411141636,3.05555555555556,1.89340099299156,18,0.0758397698591442
84,85,charm,She had a devilish charm.,M1_a,1.9375,1.69189243156886,1.125,1.45487685618635,0.25,0.774596669241483,1.3125,1.53704261489394,0.1875,0.75,0.25,0.774596669241483,16,0.619047619047619,1.02353263143832,2.38095238095238,2.01186954040739,1.0952380952381,1.57812426331902,2.76190476190476,2.02249256870728,1.0952380952381,1.44584791402007,21,0.11319176647261442
85,86,charm,She had a gold charm.,M2_a,3.55555555555556,1.58010506807104,1.55555555555556,1.4234267774809,0.222222222222222,0.427792631946499,1.27777777777778,1.70830344306706,0.111111111111111,0.323380833381777,2.38888888888889,1.75361438141138,18,0.769230769230769,1.53589529557661,1.61538461538462,2.18091958962504,1.23076923076923,1.36344209960466,1.61538461538462,1.89466186686268,1.46153846153846,1.80810142669895,13,0.11164211967640314
86,87,charm,She had a good-luck charm.,M2_b,2.8125,2.07263921928862,1.3125,1.57982066492793,0.0625,0.25,1.5625,1.82460041287583,0.375,0.885061203156784,1.625,1.45487685618635,16,0.647058823529412,1.41161151129605,1.0,1.76776695296637,0.0588235294117647,0.242535625036333,1.94117647058824,1.9833868834425,1.76470588235294,1.85504082720253,17,0.09872064856070173
87,88,charm,She had a natural charm.,M1_b,2.81818181818182,1.72152152575458,1.90909090909091,1.51357493732854,0.454545454545455,0.820199532264724,2.63636363636364,2.01359019031814,0.363636363636364,0.924416277737175,0.909090909090909,1.300349603341,11,1.15789473684211,1.53706639395154,2.31578947368421,1.79668310378837,1.63157894736842,1.67366949862967,2.42105263157895,1.60954753730786,1.63157894736842,1.53516290542692,19,0.07944776777840445
88,89,check,He checked the alibi.,M2_a,3.07142857142857,1.14113881811014,1.57142857142857,1.86935964825003,0.571428571428571,1.01634985756236,1.21428571428571,1.25137287246211,0.214285714285714,0.801783725737273,1.0,1.4142135623731,14,0.692307692307692,1.25064086135971,1.38461538461538,1.80455264717055,0.692307692307692,1.25064086135971,2.92307692307692,1.84668795692624,1.53846153846154,1.8536173919926,13,0.06466876371725816
89,90,check,He checked the engine.,M1_a,4.08333333333333,1.16450015288132,2.5,1.83402190925746,1.5,2.06705763652765,0.25,0.621581560508061,0.0,0.0,2.41666666666667,1.78164037455442,12,1.57894736842105,1.80480191198937,0.473684210526316,1.0733344230135,1.63157894736842,1.64013977438881,3.21052631578947,1.51213415661519,3.21052631578947,1.58391032884585,19,0.08486673003629874
90,91,check,He checked the facts.,M2_b,3.33333333333333,1.49747261825525,1.33333333333333,1.55699788832305,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,12,0.5,1.37147817370616,1.27272727272727,2.02794332084359,0.227272727272727,0.751621623514827,3.40909090909091,1.8428521091243,1.81818181818182,1.81623272151487,22,0.07285739294333782
91,92,check,He checked the oven.,M1_b,3.40540540540541,1.4035561869658,1.2972972972973,1.50674160700177,1.94594594594595,1.74715556049041,1.02702702702703,1.4997497288712,0.837837837837838,1.30199661873416,1.81081081081081,1.72944817528337,37,1.07142857142857,1.81719503691756,0.0,0.0,0.642857142857143,1.15072838853303,2.35714285714286,1.90574608273719,2.0,2.0,14,0.12188190193258241
92,93,chicken,They liked the clucking chicken.,M2_a,4.06666666666667,1.27988094684437,3.86666666666667,1.84648959096005,2.86666666666667,2.13363093162359,1.26666666666667,1.75119007154183,2.66666666666667,2.22539456105675,2.33333333333333,1.91485421551268,15,0.4,1.12122382116278,3.53333333333333,1.84648959096005,1.0,1.36277028773849,1.26666666666667,1.75119007154183,1.86666666666667,2.06559111797729,15,0.034595435407491326
93,94,chicken,They liked the juicy chicken.,M1_a,3.09090909090909,1.300349603341,1.54545454545455,1.80906806746658,2.72727272727273,1.95401684183679,1.45454545454545,1.6348477827392,4.09090909090909,0.943879807448539,2.36363636363636,1.74772579501061,11,0.846153846153846,1.46322439872551,4.07692307692308,1.8009968749528,0.923076923076923,1.3821202589704,0.846153846153846,1.34450448407296,1.53846153846154,1.56073618395212,13,0.04984032645664249
94,95,chicken,They liked the pet chicken.,M2_b,3.76315789473684,1.12548393258347,2.68421052631579,1.61253976540777,1.94736842105263,1.90230824826269,0.526315789473684,1.03288737528069,1.57894736842105,1.98142153376114,2.47368421052632,1.6560591794045,38,1.04,1.56737572606783,2.24,2.08726296059377,0.8,1.25830573921179,1.24,1.47986485869487,1.92,1.86904610251682,25,0.045161309325921994
95,96,chicken,They liked the roasted chicken.,M1_b,4.0,0.666666666666667,1.0,1.63299316185545,4.1,0.737864787372622,1.6,1.64654520469713,4.3,0.823272602348565,2.4,1.83787316694536,10,0.6,1.09544511501033,3.7,1.30182058752551,0.7,1.1742858972248,1.4,1.66701750693298,1.4,1.35335839575791,20,0.05501686511729553
96,97,class,It was a boring class.,M2_a,3.68421052631579,1.37649440322337,3.21052631578947,1.98826969354487,0.842105263157895,1.46299380627294,2.78947368421053,1.78197603701375,0.210526315789474,0.713282503517759,0.842105263157895,1.38496521796425,19,1.11764705882353,1.40900465494159,1.82352941176471,1.77606637395844,0.882352941176471,1.40900465494159,3.35294117647059,1.80073514399634,1.70588235294118,1.72353944988042,17,0.020189545308452073
97,98,class,It was a misbehaving class.,M1_b,3.95238095238095,1.4309504001254,3.19047619047619,1.69171651345749,0.857142857142857,1.1084094137869,1.0952380952381,1.4108423691101,0.19047619047619,0.872871560943969,0.666666666666667,1.23827837473378,21,1.13333333333333,1.35576371027375,2.33333333333333,1.87718127089781,0.733333333333333,1.22279928657082,2.73333333333333,1.86955558762988,2.33333333333333,1.58865022072498,15,0.02620201294940483
98,99,class,It was a perceptive class.,M1_a,2.82352941176471,1.81091462104261,1.88235294117647,1.65387246111877,0.176470588235294,0.392952623996688,1.29411764705882,1.61108293867638,0.0,0.0,0.705882352941177,1.35852428586835,17,0.833333333333333,1.50489397711365,1.5,1.79049779473229,1.0,1.8470962903656,2.61111111111111,2.30444299481238,1.94444444444444,1.95454890906022,18,0.025203927598391518
99,100,class,It was a stimulating class.,M2_b,4.2,1.22927259430572,3.9,1.3703203194063,1.1,1.66332999331662,2.4,1.71269767715535,0.2,0.421637021355784,1.4,1.42984070596848,10,1.39130434782609,1.92446286330835,0.826086956521739,1.40298946775816,1.1304347826087,1.48643404361173,3.43478260869565,1.77932793636764,2.08695652173913,1.78154793465634,23,0.04752762054614923
100,101,clear,He cleared the desk.,M1_a,3.0,1.85864075456917,1.08333333333333,1.16450015288132,0.25,0.621581560508061,0.25,0.452267016866645,0.0833333333333333,0.288675134594813,2.16666666666667,1.85047086554812,12,1.69230769230769,1.79743406854583,1.07692307692308,1.84668795692624,1.0,1.35400640077266,1.76923076923077,1.53589529557661,3.69230769230769,1.43669849450139,13,0.1600705844898801
101,102,clear,He cleared the path.,M2_a,3.7,1.15950180872841,2.3,1.76698110409314,0.9,1.10050493461461,1.8,1.61932770686548,0.7,0.823272602348565,2.5,1.71593835683117,10,2.84210526315789,1.64192156717321,1.0,1.52752523165195,1.47368421052632,1.71167302993402,1.84210526315789,1.74047113336644,3.21052631578947,1.75052206080932,19,0.1406714998263512
102,103,clear,He cleared the road.,M2_b,3.63636363636364,1.36181696807811,1.45454545454545,1.9679246105294,0.181818181818182,0.404519917477945,0.454545454545455,0.687551650952329,0.0909090909090909,0.301511344577764,0.181818181818182,0.404519917477945,11,1.15,1.34848843251679,1.55,1.9324105480761,1.15,1.22581873821025,2.1,2.07491280729932,2.85,2.0332758116684,20,0.05219021089664411
103,104,clear,He cleared the shelf.,M1_b,2.85,1.76213739677932,1.05,1.56811171763187,0.2,0.648469598757583,0.9,1.33589497514415,0.1,0.496138938356834,2.675,1.85896993810261,40,1.375,1.31021626713557,0.875,1.58640053790544,1.0,1.26491106406735,1.1875,1.47054411698527,4.25,1.39044357430761,16,0.23636009422032
104,105,clip,It was a film clip.,M1_a,3.17391304347826,1.82538100414042,3.04347826086957,1.36442664846865,0.0869565217391304,0.41702882811415,0.739130434782609,1.38883179504961,0.173913043478261,0.650326764931116,0.695652173913043,1.45960089839952,23,0.3,0.801314709186032,0.15,0.489360484929593,0.15,0.670820393249937,1.9,1.83245593039563,1.1,1.4473205733718,20,0.16738721373622223
105,106,clip,It was a hair clip.,M2_a,3.25,1.48323969741913,0.9375,1.28937969582276,0.375,0.806225774829855,1.0,1.54919333848297,0.375,0.885061203156784,2.8125,1.27638813323639,16,0.333333333333333,0.65133894727893,0.5,1.0,0.416666666666667,0.792961461098759,2.58333333333333,2.10878393795327,1.75,1.6583123951777,12,0.056757111531296256
106,107,clip,It was a metal clip.,M2_b,3.0,1.80906806746658,1.58333333333333,1.88092498199125,0.583333333333333,0.996204919895622,0.333333333333333,0.65133894727893,0.416666666666667,0.90033663737852,2.83333333333333,1.80067327475704,12,0.5,1.14707866935281,0.35,0.5871429486124,0.45,0.998683343734455,1.55,1.60509058606475,1.85,1.87153188029148,20,0.025755763391051567
107,108,clip,It was a video clip.,M1_b,3.84615384615385,1.67561699313784,3.23076923076923,1.96442723432922,0.0769230769230769,0.277350098112615,1.07692307692308,1.25575597825496,0.0,0.0,0.923076923076923,1.3821202589704,13,0.590909090909091,1.18156840517335,1.13636363636364,1.64158618257014,0.772727272727273,1.34276963885482,2.09090909090909,1.87487373312218,1.68181818181818,1.78315834396547,22,0.13813005249913168
108,109,clog,The choreographer clogged.,M1_b,3.41666666666667,1.31137217055151,2.66666666666667,1.9227505550564,1.0,1.20604537831105,1.16666666666667,1.52752523165195,0.0833333333333333,0.288675134594813,0.916666666666667,1.08362466945083,12,1.38888888888889,1.85151413042499,1.27777777777778,1.63798856404668,0.5,0.923548145182799,1.11111111111111,1.67644192155287,1.05555555555556,1.39208781933182,18,0.13561135330552454
109,110,clog,The dancer clogged.,M1_a,3.5,1.56669890360128,3.25,1.71225529107612,0.666666666666667,1.6143297699233,0.666666666666667,1.07308673997732,0.166666666666667,0.577350269189626,1.16666666666667,1.85047086554812,12,2.25,1.9832633040858,0.9375,1.65201896679992,1.4375,1.26326297077581,0.875,1.45487685618635,2.0625,1.65201896679992,16,0.147733774734765
110,111,clog,The pipe clogged.,M2_a,3.25,1.48323969741913,1.8125,1.72119144780585,1.625,1.85741756210067,0.8125,1.37689263682153,0.1875,0.543905629069357,1.25,1.39044357430761,16,0.588235294117647,0.870260272089029,1.64705882352941,1.57881191369445,0.647058823529412,1.27186754767292,0.941176470588235,1.19742370504837,1.35294117647059,1.27186754767292,17,0.11173173751770593
111,112,clog,The sink clogged.,M2_b,3.66666666666667,1.57884566161117,2.66666666666667,1.46455711265621,1.91666666666667,1.79168773159171,1.125,1.48360606514052,0.208333333333333,0.588229965875272,1.625,1.63687135294346,24,0.620689655172414,0.978840170210507,1.37931034482759,1.69902898956703,0.793103448275862,1.2643267645224,1.17241379310345,1.62720104819027,2.17241379310345,1.89112524170213,29,0.11719186240341484
112,113,cold,It was a chest cold.,M2_a,1.5,1.65387246111877,0.888888888888889,1.40958437298913,1.11111111111111,1.52966312665428,3.88888888888889,1.4507153971054,0.722222222222222,0.9582800496696,2.0,2.14201664188625,18,0.833333333333333,0.985184366143778,1.88888888888889,2.13896315973249,1.94444444444444,1.62597381580184,1.61111111111111,1.6138696240399,1.11111111111111,1.4507153971054,18,0.11438665228270262
113,114,cold,It was a common cold.,M2_b,2.23529411764706,1.48026229790137,2.17647058823529,1.62923655885383,1.29411764705882,1.86295148495448,3.88235294117647,1.53632487373181,1.11764705882353,1.4950900031928,1.52941176470588,1.77192152262817,17,1.36842105263158,1.86221273148637,3.94736842105263,1.50826184768083,2.68421052631579,1.91638060412932,3.36842105263158,1.8015587792486,1.89473684210526,1.99707388285142,19,0.13828131951062883
114,115,cold,It was a freezing cold.,M1_b,1.64285714285714,1.5984195491,0.642857142857143,1.21573927222163,0.642857142857143,1.39268102577742,3.78571428571429,1.52812461375532,0.785714285714286,1.47692880035521,3.28571428571429,1.72887564301513,14,2.65217391304348,1.4957119208583,2.08695652173913,1.90485130601412,2.30434782608696,1.63581457630846,2.56521739130435,1.77932793636764,2.78260869565217,1.67756646634697,23,0.015336909963392764
115,116,cold,It was an icy cold.,M1_a,2.0,2.08893187146837,0.75,1.42222616792382,0.833333333333333,1.33711584684304,2.91666666666667,2.02072594216369,0.916666666666667,1.56427928995103,4.16666666666667,1.19341628287971,12,2.57142857142857,1.74154156796989,2.14285714285714,2.17881911760769,2.71428571428571,1.81568259800641,2.14285714285714,2.28227763622028,3.35714285714286,1.54954796669832,14,0.016384527964529827
116,117,column,It was a concrete column.,M2_a,2.93333333333333,1.66761877566558,1.13333333333333,1.55226409142382,0.466666666666667,0.915475416434127,0.866666666666667,1.4573295865416,0.733333333333333,1.48644670591441,2.2,1.85933936040274,15,1.05882352941176,1.74894926439041,0.882352941176471,1.57648156273616,1.41176470588235,1.80481382451944,1.05882352941176,1.7128407776007,1.76470588235294,1.8210371963769,17,0.09977382103692312
117,118,column,It was a gossip column.,M1_a,2.6875,1.95682566077478,0.4375,0.813941029804985,0.0,0.0,0.5,0.816496580927726,0.0,0.0,0.5625,1.09354164682162,16,1.0,1.70560573084488,0.916666666666667,1.62135371797393,1.33333333333333,1.82574185835055,1.5,1.78376517003169,1.91666666666667,1.92865159365215,12,0.04602250235290839
118,119,column,It was a marble column.,M2_b,3.90909090909091,1.57826141399614,0.363636363636364,0.674199862463242,0.0,0.0,0.545454545454545,0.934198732993827,0.0909090909090909,0.301511344577764,3.09090909090909,1.81408629643385,11,1.0,1.32842232831014,0.166666666666667,0.514495755427527,0.777777777777778,1.47750009676741,0.722222222222222,1.22741026055367,1.38888888888889,1.75361438141138,18,0.1024560771257943
119,120,column,It was a sports column.,M1_b,2.38888888888889,1.88301663136227,0.777777777777778,1.16596617626027,0.277777777777778,0.826442094733631,0.166666666666667,0.383482494423685,0.0,0.0,0.944444444444444,1.21132995564293,18,0.774193548387097,1.33440816892371,0.548387096774194,1.15003506257909,0.516129032258065,1.06053344256355,1.64516129032258,1.85379587327865,1.03225806451613,1.42557288993447,31,0.0254201454090508
120,121,company,He liked the investment company.,M1_a,1.88235294117647,1.76360259629177,1.41176470588235,1.80481382451944,0.0588235294117647,0.242535625036333,0.941176470588235,1.43486010795888,0.0588235294117647,0.242535625036333,0.470588235294118,0.874474632195206,17,0.583333333333333,0.996204919895622,1.16666666666667,1.52752523165195,0.583333333333333,0.996204919895622,2.0,1.90692517849118,1.16666666666667,1.46680440124618,12,0.037230819903236734
121,122,company,He liked the pharmaceutical company.,M1_b,1.84615384615385,1.86396324383261,1.0,1.77951304200522,0.384615384615385,0.869718492622904,0.153846153846154,0.375533808099405,0.153846153846154,0.375533808099405,0.153846153846154,0.375533808099405,13,0.833333333333333,1.20049009599756,0.555555555555556,1.09663776110663,1.0,1.53392997769474,2.05555555555556,1.8302112453524,1.05555555555556,1.47417862363388,18,0.061189885230187424
122,123,company,He liked the pleasant company.,M2_a,2.5625,1.86077940659284,1.875,1.89296944860009,0.25,0.577350269189626,1.8125,1.86971477325643,0.0625,0.25,0.4375,1.09354164682162,16,1.06666666666667,1.48644670591441,2.0,2.1380899352994,1.2,1.52127765851133,2.33333333333333,2.16024689946929,2.0,1.64750894209583,15,0.07805304855567141
123,124,company,He liked the polite company.,M2_b,3.1,1.77408241664603,2.85,1.84319516629483,0.45,0.604805318829299,1.3,1.89459063763403,0.15,0.670820393249937,1.1,1.48323969741913,20,0.606060606060606,0.863835702672749,2.0,2.03100960115899,0.787878787878788,1.13901206527784,2.27272727272727,1.75486337204509,1.09090909090909,1.23398836004529,33,0.02951078654604733
124,125,cone,It was a sugar cone.,M1_b,3.64102564102564,1.34726193067701,1.02564102564103,1.42325016270543,2.51282051282051,1.86197115235433,1.33333333333333,1.54465689144247,3.53846153846154,1.71443030043823,2.92307692307692,1.36467878203541,39,0.0625,0.25,2.875,1.89296944860009,0.8125,1.37689263682153,1.375,1.5,1.875,1.45487685618635,16,0.15214472121987344
125,126,cone,It was a traffic cone.,M2_b,4.46666666666667,0.743223352957207,0.6,0.9102589898328,0.4,0.736788397613007,0.266666666666667,0.79880863671798,0.0666666666666667,0.258198889747161,2.26666666666667,1.98086080374405,15,0.916666666666667,1.56427928995103,0.583333333333333,1.24011240937215,0.75,1.35680105059994,0.833333333333333,1.26730446462585,1.25,1.71225529107612,12,0.052792280544941006
126,127,cone,It was a waffle cone.,M1_a,4.23076923076923,1.53589529557661,0.692307692307692,1.10940039245046,2.15384615384615,1.86396324383261,1.15384615384615,1.21423184538991,4.15384615384615,1.57300952773941,3.23076923076923,1.53589529557661,13,0.0952380952380952,0.300792603759119,3.0,1.81659021245849,0.19047619047619,0.402373908081478,0.619047619047619,0.973457265430305,1.76190476190476,1.84132457499382,21,0.15215642113809946
127,128,cone,It was an orange cone.,M2_a,4.36363636363636,1.2862913567872,0.454545454545455,0.934198732993827,0.727272727272727,1.1037127426019,0.454545454545455,0.687551650952329,0.727272727272727,1.34839972492648,2.45454545454545,1.50755672288882,11,0.764705882352941,1.48026229790137,0.764705882352941,1.2514697241996,0.294117647058824,0.685994340570035,1.58823529411765,2.06333539231422,1.41176470588235,1.73417211982446,17,0.01954722460402525
128,129,contribution,He made a charitable contribution.,M1_a,2.38461538461538,2.06310694255297,1.61538461538462,1.93814608747903,0.0769230769230769,0.277350098112615,0.769230769230769,1.16575055606865,0.0769230769230769,0.277350098112615,0.538461538461538,0.776250025806185,13,0.8125,1.04682058316281,2.5,2.0976176963403,0.625,1.02469507659596,1.8125,1.72119144780585,2.5,1.59164485150844,16,0.027228159474346425
129,130,contribution,He made a scholarly contribution.,M2_a,1.23529411764706,1.95350363976836,0.470588235294118,1.17885787199006,0.0588235294117647,0.242535625036333,0.823529411764706,1.38000426256801,0.0588235294117647,0.242535625036333,0.529411764705882,1.3746657347708,17,1.04,1.67032930884901,1.76,2.04694894904587,1.0,1.58113883008419,3.24,1.83212081115484,2.08,1.82391520270726,25,0.1248394012618913
130,131,contribution,He made a voluntary contribution.,M1_b,2.25,1.84390889145858,1.1875,1.6820126832657,0.125,0.341565025531987,1.5,1.75119007154183,0.125,0.5,0.6875,1.01447851956888,16,1.31578947368421,2.05622717019268,2.10526315789474,2.20843677347941,0.947368421052632,1.64902948597472,2.21052631578947,1.87317162316339,2.21052631578947,2.04338899783943,19,0.05559645009321934
131,132,contribution,He made a well-written contribution.,M2_b,2.5,2.02259958738973,1.25,0.965307299163423,0.0833333333333333,0.288675134594813,1.33333333333333,1.30267789455786,0.166666666666667,0.389249472080761,0.333333333333333,0.887625364598595,12,0.714285714285714,1.41925533794512,1.85714285714286,1.93095091304037,0.80952380952381,1.24976188208185,2.61904761904762,1.85677652064513,2.57142857142857,1.91236577493503,21,0.04076149254739281
132,133,count,That was the correct count.,M2_b,3.31578947368421,1.76549116801175,1.73684210526316,1.66139517217568,0.0,0.0,0.368421052631579,0.83069758608784,0.0,0.0,1.26315789473684,1.62761260962722,19,0.5625,1.09354164682162,1.0625,1.73084757657436,0.125,0.341565025531987,1.875,1.82117178395303,2.5,2.06559111797729,16,0.07348004562660748
133,134,count,That was the final count.,M2_a,2.5,1.82924953086063,2.57142857142857,1.91006587539583,0.214285714285714,0.801783725737273,1.07142857142857,1.59152977759357,0.0,0.0,0.857142857142857,1.56190922897601,14,0.666666666666667,1.23669388480168,2.11111111111111,1.93691352076651,0.333333333333333,0.840168050416806,2.77777777777778,2.21108319357027,2.11111111111111,1.99672935185898,18,0.02325325032521952
134,135,count,That was the noble count.,M1_a,2.05555555555556,1.43372087784044,1.55555555555556,1.46416899628192,0.166666666666667,0.707106781186548,0.555555555555556,0.855585263892997,0.111111111111111,0.471404520791032,0.777777777777778,1.30859401674224,18,0.705882352941177,1.21267812518166,1.0,1.54110350074224,0.705882352941177,1.21267812518166,3.0,1.62018517460197,2.41176470588235,1.9058732752144,17,0.044937050858993244
135,136,count,That was the vengeful count.,M1_b,2.81818181818182,1.88775961489708,1.81818181818182,1.88775961489708,0.272727272727273,0.904534033733291,1.09090909090909,1.44599761096244,0.272727272727273,0.904534033733291,0.727272727272727,1.42062726222673,11,0.567567567567568,0.958602586538822,2.0,2.09496751499609,0.243243243243243,0.760314459995388,1.94594594594595,2.02684683883813,2.54054054054054,2.049316886111,37,0.06193573450701739
136,137,course,It was a charted course.,M2_a,2.9375,1.56923548264752,1.125,1.40830867828517,0.375,0.718795288428261,0.3125,0.602079728939615,0.125,0.341565025531987,0.75,1.12546286774228,16,2.93333333333333,1.66761877566558,1.06666666666667,1.38701460836198,1.0,1.25356634105602,1.73333333333333,1.86955558762988,1.6,1.63881490282286,15,0.07038859381395224
137,138,course,It was a collision course.,M2_b,3.0,1.75411603861406,1.35714285714286,1.33630620956212,0.571428571428571,1.01634985756236,0.714285714285714,1.13872880735639,0.214285714285714,0.578934223521839,0.785714285714286,1.25137287246211,14,1.42424242424242,1.58173763291955,1.03030303030303,1.64857606142484,1.0,1.43614066163451,1.42424242424242,1.65888334110447,1.66666666666667,1.63299316185545,33,0.045783548576687316
138,139,course,It was a pass-fail course.,M1_b,1.9,1.91195071996,1.1,1.85292561462497,0.0,0.0,1.5,1.90029237516523,0.6,0.966091783079296,0.7,1.49443411809733,10,0.461538461538462,0.776250025806185,1.38461538461538,1.75776664826239,0.769230769230769,1.30088727117598,2.0,1.87082869338697,1.69230769230769,1.79743406854583,13,0.11270648575213527
139,140,course,It was an introductory course.,M1_a,2.25,1.69312334656004,1.6875,1.62147052599382,0.3125,0.873212459828649,0.75,1.12546286774228,0.375,0.885061203156784,0.75,1.34164078649987,16,0.5,0.904534033733291,0.5,1.0,0.25,0.621581560508061,1.83333333333333,2.12488858887978,1.16666666666667,1.64224532179869,12,0.049486256986271404
