sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
It was a national newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.18452015311062298,3,8,8,0,109482240
It was a national newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.18211458095250177,3,8,8,0,109482240
It was a daily newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.13818280932620852,3,8,8,0,109482240
It was a daily newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.13067896737948148,3,8,8,0,109482240
It was a national newspaper.,It was a daily newspaper.,newspaper,newspaper,True,0.07679643699853611,3,8,8,0,109482240
It was a faded newspaper.,It was a shredded newspaper.,newspaper,newspaper,True,0.04966415812896985,3,8,8,0,109482240
It was a juicy orange.,It was a bright orange.,orange,orange,False,0.13145113488713134,3,8,8,0,109482240
It was a juicy orange.,It was a reddish orange.,orange,orange,False,0.1529616067415629,3,8,8,0,109482240
It was a ripe orange.,It was a bright orange.,orange,orange,False,0.1027564918726741,3,8,8,0,109482240
It was a ripe orange.,It was a reddish orange.,orange,orange,False,0.11431398839189022,3,8,8,0,109482240
It was a juicy orange.,It was a ripe orange.,orange,orange,True,0.03869483349204039,3,8,8,0,109482240
It was a bright orange.,It was a reddish orange.,orange,orange,True,0.05206982611091604,3,8,8,0,109482240
He saw the young page.,He saw the blank page.,page,page,False,0.13133628426247101,3,8,8,0,109482240
He saw the young page.,He saw the ripped page.,page,page,False,0.08620435302118468,3,8,8,0,109482240
He saw the loyal page.,He saw the blank page.,page,page,False,0.16786576981812507,3,8,8,0,109482240
He saw the loyal page.,He saw the ripped page.,page,page,False,0.112662816181886,3,8,8,0,109482240
He saw the young page.,He saw the loyal page.,page,page,True,0.05174803383928828,3,8,8,0,109482240
He saw the blank page.,He saw the ripped page.,page,page,True,0.07594857433310243,3,8,8,0,109482240
It was a calloused palm.,It was a tropical palm.,palm,palm,False,0.12000597545467817,3,10,8,2,109482240
It was a calloused palm.,It was a tree palm.,palm,palm,False,0.16513510007204935,3,10,8,2,109482240
It was a wrinkled palm.,It was a tropical palm.,palm,palm,False,0.1431813910231735,3,8,8,0,109482240
It was a wrinkled palm.,It was a tree palm.,palm,palm,False,0.19705809008537278,3,8,8,0,109482240
It was a calloused palm.,It was a wrinkled palm.,palm,palm,True,0.07324806181551224,3,10,8,2,109482240
It was a tropical palm.,It was a tree palm.,palm,palm,True,0.10398962050509508,3,8,8,0,109482240
It was a control panel.,It was an advisory panel.,panel,panel,False,0.25375915207629607,3,8,8,0,109482240
It was a control panel.,It was a consumer panel.,panel,panel,False,0.19066717203579941,3,8,8,0,109482240
It was an instrument panel.,It was an advisory panel.,panel,panel,False,0.2700542344107053,3,8,8,0,109482240
It was an instrument panel.,It was a consumer panel.,panel,panel,False,0.18414658783570348,3,8,8,0,109482240
It was a control panel.,It was an instrument panel.,panel,panel,True,0.0947019284671442,3,8,8,0,109482240
It was an advisory panel.,It was a consumer panel.,panel,panel,True,0.18993749955209138,3,8,8,0,109482240
It was a secret passage.,It was a literary passage.,passage,passage,False,0.23043633628043292,3,8,8,0,109482240
It was a secret passage.,It was a biblical passage.,passage,passage,False,0.21604278288078183,3,8,8,0,109482240
It was a narrow passage.,It was a literary passage.,passage,passage,False,0.2834179091700346,3,8,8,0,109482240
It was a narrow passage.,It was a biblical passage.,passage,passage,False,0.25943036986394885,3,8,8,0,109482240
It was a secret passage.,It was a narrow passage.,passage,passage,True,0.15840520143407422,3,8,8,0,109482240
It was a literary passage.,It was a biblical passage.,passage,passage,True,0.11159999166822188,3,8,8,0,109482240
She penned her animals.,She penned her memoirs.,pen,penned,False,0.135135282436618,3,7,7,0,109482240
She penned her animals.,She penned her thoughts.,pen,penned,False,0.09902017224122794,3,7,7,0,109482240
She penned her livestock.,She penned her memoirs.,pen,penned,False,0.13852694867860593,3,7,7,0,109482240
She penned her livestock.,She penned her thoughts.,pen,penned,False,0.1045273385261778,3,7,7,0,109482240
She penned her animals.,She penned her livestock.,pen,penned,True,0.026915574398541864,3,7,7,0,109482240
She penned her memoirs.,She penned her thoughts.,pen,penned,True,0.12142693295456408,3,7,7,0,109482240
It was a tasty perch.,It was a lofty perch.,perch,perch,False,0.03952046521077368,3,9,9,0,109482240
It was a tasty perch.,It was a secure perch.,perch,perch,False,0.06208533646480863,3,9,8,1,109482240
It was a freshwater perch.,It was a lofty perch.,perch,perch,False,0.11720593251622957,3,8,9,1,109482240
It was a freshwater perch.,It was a secure perch.,perch,perch,False,0.12963802417693326,3,8,8,0,109482240
It was a tasty perch.,It was a freshwater perch.,perch,perch,True,0.10544151902339338,3,9,8,1,109482240
It was a lofty perch.,It was a secure perch.,perch,perch,True,0.06794433603277106,3,9,8,1,109482240
He picked his coffee.,He picked his scab.,pick,picked,False,0.07267208008298542,3,7,8,1,109482240
He picked his coffee.,He picked his nose.,pick,picked,False,0.0891415006148647,3,7,7,0,109482240
He picked his dinner.,He picked his scab.,pick,picked,False,0.08630543889644993,3,7,8,1,109482240
He picked his dinner.,He picked his nose.,pick,picked,False,0.11178262376941572,3,7,7,0,109482240
He picked his coffee.,He picked his dinner.,pick,picked,True,0.03886797912994289,3,7,7,0,109482240
He picked his scab.,He picked his nose.,pick,picked,True,0.047957587355520026,3,8,7,1,109482240
He saw the fast pitcher.,He saw the glass pitcher.,pitcher,pitcher,False,0.16777594413800945,3,8,8,0,109482240
He saw the fast pitcher.,He saw the plastic pitcher.,pitcher,pitcher,False,0.10444898716308437,3,8,8,0,109482240
He saw the right-handed pitcher.,He saw the glass pitcher.,pitcher,pitcher,False,0.13813619665646715,3,10,8,2,109482240
He saw the right-handed pitcher.,He saw the plastic pitcher.,pitcher,pitcher,False,0.08540460899081848,3,10,8,2,109482240
He saw the fast pitcher.,He saw the right-handed pitcher.,pitcher,pitcher,True,0.04246519096118284,3,8,10,2,109482240
He saw the glass pitcher.,He saw the plastic pitcher.,pitcher,pitcher,True,0.028945913067868423,3,8,8,0,109482240
She poached the deer.,She poached the eggs.,poach,poached,False,0.02537737857425093,3,9,9,0,109482240
She poached the deer.,She poached the vegetables.,poach,poached,False,0.022415230127264207,3,9,9,0,109482240
She poached the bear.,She poached the eggs.,poach,poached,False,0.025881373919515727,3,9,9,0,109482240
She poached the bear.,She poached the vegetables.,poach,poached,False,0.021602723316947126,3,9,9,0,109482240
She poached the deer.,She poached the bear.,poach,poached,True,0.007487899430772327,3,9,9,0,109482240
She poached the eggs.,She poached the vegetables.,poach,poached,True,0.020459168745376344,3,9,9,0,109482240
It was a windy port.,It was a delicious port.,port,port,False,0.09946537739081529,3,8,8,0,109482240
It was a windy port.,It was a sweet port.,port,port,False,0.1233374512219827,3,8,8,0,109482240
It was a seaside port.,It was a delicious port.,port,port,False,0.13979338077637282,3,8,8,0,109482240
It was a seaside port.,It was a sweet port.,port,port,False,0.17546055141548356,3,8,8,0,109482240
It was a windy port.,It was a seaside port.,port,port,True,0.055874998962940126,3,8,8,0,109482240
It was a delicious port.,It was a sweet port.,port,port,True,0.04686043450951849,3,8,8,0,109482240
He was in a distinguished position.,He was in a fetal position.,position,position,False,0.16648751502204095,3,9,9,0,109482240
He was in a distinguished position.,He was in a yoga position.,position,position,False,0.10537495960422805,3,9,9,0,109482240
He was in a prominent position.,He was in a fetal position.,position,position,False,0.20035768007042887,3,9,9,0,109482240
He was in a prominent position.,He was in a yoga position.,position,position,False,0.14929066663539703,3,9,9,0,109482240
He was in a distinguished position.,He was in a prominent position.,position,position,True,0.055534903830761206,3,9,9,0,109482240
He was in a fetal position.,He was in a yoga position.,position,position,True,0.08105051183737821,3,9,9,0,109482240
It was a wooden post.,It was a teaching post.,post,post,False,0.18115482087679802,3,8,8,0,109482240
It was a wooden post.,It was a challenging post.,post,post,False,0.16956723302925636,3,8,8,0,109482240
It was a fence post.,It was a teaching post.,post,post,False,0.24234915784765276,3,8,8,0,109482240
It was a fence post.,It was a challenging post.,post,post,False,0.2241745558255832,3,8,8,0,109482240
It was a wooden post.,It was a fence post.,post,post,True,0.07644476357855168,3,8,8,0,109482240
It was a teaching post.,It was a challenging post.,post,post,True,0.08049326847178884,3,8,8,0,109482240
He had the alcoholic punch.,He had the strongest punch.,punch,punch,False,0.13863611566618717,3,8,8,0,109482240
He had the alcoholic punch.,He had the quickest punch.,punch,punch,False,0.1126899556657941,3,8,9,1,109482240
He had the fruit punch.,He had the strongest punch.,punch,punch,False,0.15184648251068267,3,8,8,0,109482240
He had the fruit punch.,He had the quickest punch.,punch,punch,False,0.11229295910829484,3,8,9,1,109482240
He had the alcoholic punch.,He had the fruit punch.,punch,punch,True,0.06465864867614257,3,8,8,0,109482240
He had the strongest punch.,He had the quickest punch.,punch,punch,True,0.06644907038671832,3,8,9,1,109482240
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,False,0.06665592408444954,3,8,9,1,109482240
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,False,0.040910314943696124,3,8,8,0,109482240
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,False,0.06142220332972781,3,8,9,1,109482240
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,False,0.06020743644778115,3,8,8,0,109482240
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,True,0.045440173382800375,3,8,8,0,109482240
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,True,0.04748858264307998,3,9,8,1,109482240
He pushed the cocaine.,He pushed the bed.,push,pushed,False,0.09140541911214661,3,7,7,0,109482240
He pushed the cocaine.,He pushed the desk.,push,pushed,False,0.08504047027379313,3,7,7,0,109482240
He pushed the drugs.,He pushed the bed.,push,pushed,False,0.10063895917722132,3,7,7,0,109482240
He pushed the drugs.,He pushed the desk.,push,pushed,False,0.10860296859704499,3,7,7,0,109482240
He pushed the cocaine.,He pushed the drugs.,push,pushed,True,0.02894727898108551,3,7,7,0,109482240
He pushed the bed.,He pushed the desk.,push,pushed,True,0.055837944548807306,3,7,7,0,109482240
That was a loud racket.,That was a badminton racket.,racket,racket,False,0.057189078109130875,3,9,9,0,109482240
That was a loud racket.,That was a tennis racket.,racket,racket,False,0.0595575142058562,3,9,9,0,109482240
That was an annoying racket.,That was a badminton racket.,racket,racket,False,0.04703737924220808,3,9,9,0,109482240
That was an annoying racket.,That was a tennis racket.,racket,racket,False,0.04965523301518271,3,9,9,0,109482240
That was a loud racket.,That was an annoying racket.,racket,racket,True,0.023224761606331024,3,9,9,0,109482240
That was a badminton racket.,That was a tennis racket.,racket,racket,True,0.019924872224713175,3,9,9,0,109482240
He liked electronic rock.,He liked limestone rock.,rock,rock,False,0.2251375194670837,3,7,7,0,109482240
He liked electronic rock.,He liked granite rock.,rock,rock,False,0.1733970623347465,3,7,7,0,109482240
He liked alternative rock.,He liked limestone rock.,rock,rock,False,0.23661392644527257,3,7,7,0,109482240
He liked alternative rock.,He liked granite rock.,rock,rock,False,0.20192144665512135,3,7,7,0,109482240
He liked electronic rock.,He liked alternative rock.,rock,rock,True,0.050719504378728186,3,7,7,0,109482240
He liked limestone rock.,He liked granite rock.,rock,rock,True,0.04327536867987447,3,7,7,0,109482240
She ran the marathon.,She ran the shop.,run,ran,False,0.1743317780690139,3,7,7,0,109482240
She ran the marathon.,She ran the company.,run,ran,False,0.16584316198790805,3,7,7,0,109482240
She ran the race.,She ran the shop.,run,ran,False,0.16722372778137828,3,7,7,0,109482240
She ran the race.,She ran the company.,run,ran,False,0.1563105968391162,3,7,7,0,109482240
She ran the marathon.,She ran the race.,run,ran,True,0.06130263240721878,3,7,7,0,109482240
She ran the shop.,She ran the company.,run,ran,True,0.04769228434485573,3,7,7,0,109482240
He saw the wise sage.,He saw the fragrant sage.,sage,sage,False,0.08291611782825858,3,8,9,1,109482240
He saw the wise sage.,He saw the bushy sage.,sage,sage,False,0.12878467573715513,3,8,9,1,109482240
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,False,0.09947149392949717,3,8,9,1,109482240
He saw the renowned sage.,He saw the bushy sage.,sage,sage,False,0.14478469768511493,3,8,9,1,109482240
He saw the wise sage.,He saw the renowned sage.,sage,sage,True,0.03729311964996118,3,8,8,0,109482240
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,True,0.056222229043962124,3,9,9,0,109482240
It was a fish scale.,It was a music scale.,scale,scale,False,0.12909526895267287,3,8,8,0,109482240
It was a fish scale.,It was a major scale.,scale,scale,False,0.14371454445188514,3,8,8,0,109482240
It was a lizard scale.,It was a music scale.,scale,scale,False,0.15554556880642956,3,8,8,0,109482240
It was a lizard scale.,It was a major scale.,scale,scale,False,0.15393134805883413,3,8,8,0,109482240
It was a fish scale.,It was a lizard scale.,scale,scale,True,0.06361305713222642,3,8,8,0,109482240
It was a music scale.,It was a major scale.,scale,scale,True,0.10233933654338745,3,8,8,0,109482240
It was a touching scene.,It was a nature scene.,scene,scene,False,0.08153293609625467,3,8,8,0,109482240
It was a touching scene.,It was a panoramic scene.,scene,scene,False,0.08621240927171092,3,8,10,2,109482240
It was a well-acted scene.,It was a nature scene.,scene,scene,False,0.11844389651410592,3,10,8,2,109482240
It was a well-acted scene.,It was a panoramic scene.,scene,scene,False,0.10967839108275368,3,10,10,0,109482240
It was a touching scene.,It was a well-acted scene.,scene,scene,True,0.10165458096562574,3,8,10,2,109482240
It was a nature scene.,It was a panoramic scene.,scene,scene,True,0.07302203756663717,3,8,10,2,109482240
It was a gold seal.,It was a circus seal.,seal,seal,False,0.10735594661761905,3,8,8,0,109482240
It was a gold seal.,It was a trained seal.,seal,seal,False,0.1422364106669034,3,8,8,0,109482240
It was a certified seal.,It was a circus seal.,seal,seal,False,0.10212578815351048,3,8,8,0,109482240
It was a certified seal.,It was a trained seal.,seal,seal,False,0.09327495247701567,3,8,8,0,109482240
It was a gold seal.,It was a certified seal.,seal,seal,True,0.1419707778839736,3,8,8,0,109482240
It was a circus seal.,It was a trained seal.,seal,seal,True,0.05062764405824671,3,8,8,0,109482240
She served a pie.,She served a summons.,serve,served,False,0.11808869939241229,3,7,7,0,109482240
She served a pie.,She served a warrant.,serve,served,False,0.1965336959295001,3,7,7,0,109482240
She served a lasagna.,She served a summons.,serve,served,False,0.11007416008147486,3,9,7,2,109482240
She served a lasagna.,She served a warrant.,serve,served,False,0.1294893699007299,3,9,7,2,109482240
She served a pie.,She served a lasagna.,serve,served,True,0.10987645514827282,3,7,9,2,109482240
She served a summons.,She served a warrant.,serve,served,True,0.07870301832739746,3,7,7,0,109482240
The girl sang.,The bird sang.,sing,sang,False,0.12050195968373356,3,6,6,0,109482240
The girl sang.,The cricket sang.,sing,sang,False,0.1576117631613556,3,6,6,0,109482240
The choir sang.,The bird sang.,sing,sang,False,0.18741194150828722,3,6,6,0,109482240
The choir sang.,The cricket sang.,sing,sang,False,0.20399931372347624,3,6,6,0,109482240
The girl sang.,The choir sang.,sing,sang,True,0.18070825950786662,3,6,6,0,109482240
The bird sang.,The cricket sang.,sing,sang,True,0.15739810794886022,3,6,6,0,109482240
He spilled the drink.,He spilled the news.,spill,spilled,False,0.0910406108967845,3,7,7,0,109482240
He spilled the drink.,He spilled the secret.,spill,spilled,False,0.09241261574488902,3,7,7,0,109482240
He spilled the flour.,He spilled the news.,spill,spilled,False,0.07634287811068652,3,7,7,0,109482240
He spilled the flour.,He spilled the secret.,spill,spilled,False,0.0731483214498232,3,7,7,0,109482240
He spilled the drink.,He spilled the flour.,spill,spilled,True,0.05055778572731351,3,7,7,0,109482240
He spilled the news.,He spilled the secret.,spill,spilled,True,0.038826353220800414,3,7,7,0,109482240
He staked his horse.,He staked his name.,stake,staked,False,0.04044445119076001,3,8,8,0,109482240
He staked his horse.,He staked his claim.,stake,staked,False,0.03839629656958299,3,8,8,0,109482240
He staked his tent.,He staked his name.,stake,staked,False,0.039524507372105666,3,8,8,0,109482240
He staked his tent.,He staked his claim.,stake,staked,False,0.039070458131301056,3,8,8,0,109482240
He staked his horse.,He staked his tent.,stake,staked,True,0.01655713217171928,3,8,8,0,109482240
He staked his name.,He staked his claim.,stake,staked,True,0.022132150769196057,3,8,8,0,109482240
They stalled the truck.,They stalled the horse.,stall,stalled,False,0.08851324167867158,3,7,7,0,109482240
They stalled the truck.,They stalled the pig.,stall,stalled,False,0.10497885039015065,3,7,7,0,109482240
They stalled the bus.,They stalled the horse.,stall,stalled,False,0.06206400627754072,3,7,7,0,109482240
They stalled the bus.,They stalled the pig.,stall,stalled,False,0.07258939129926989,3,7,7,0,109482240
They stalled the truck.,They stalled the bus.,stall,stalled,True,0.042919748217210674,3,7,7,0,109482240
They stalled the horse.,They stalled the pig.,stall,stalled,True,0.024588787163705494,3,7,7,0,109482240
They stayed wet.,They stayed nearby.,stay,stayed,False,0.10915726254378655,3,6,6,0,109482240
They stayed wet.,They stayed overnight.,stay,stayed,False,0.12281416942828394,3,6,6,0,109482240
They stayed cold.,They stayed nearby.,stay,stayed,False,0.11632875143462307,3,6,6,0,109482240
They stayed cold.,They stayed overnight.,stay,stayed,False,0.12354808000031026,3,6,6,0,109482240
They stayed wet.,They stayed cold.,stay,stayed,True,0.04173266033880396,3,6,6,0,109482240
They stayed nearby.,They stayed overnight.,stay,stayed,True,0.0921130998293076,3,6,6,0,109482240
He tapped the keg.,He tapped the stick.,tap,tapped,False,0.026295741386820115,3,8,7,1,109482240
He tapped the keg.,He tapped the drums.,tap,tapped,False,0.02998223296261404,3,8,7,1,109482240
He tapped the beer.,He tapped the stick.,tap,tapped,False,0.043069736529783964,3,7,7,0,109482240
He tapped the beer.,He tapped the drums.,tap,tapped,False,0.04225467180724185,3,7,7,0,109482240
He tapped the keg.,He tapped the beer.,tap,tapped,True,0.03377077005435736,3,8,7,1,109482240
He tapped the stick.,He tapped the drums.,tap,tapped,True,0.032862566714825125,3,7,7,0,109482240
He used the scotch tape.,He used the interview tape.,tape,tape,False,0.12860230006362383,3,8,8,0,109482240
He used the scotch tape.,He used the video tape.,tape,tape,False,0.18038966092975728,3,8,8,0,109482240
He used the double-sided tape.,He used the interview tape.,tape,tape,False,0.16372478452855332,3,10,8,2,109482240
He used the double-sided tape.,He used the video tape.,tape,tape,False,0.18251641673526198,3,10,8,2,109482240
He used the scotch tape.,He used the double-sided tape.,tape,tape,True,0.10692054884003566,3,8,10,2,109482240
He used the interview tape.,He used the video tape.,tape,tape,True,0.06553187928907633,3,8,8,0,109482240
It was a winter term.,It was a legal term.,term,term,False,0.1398847356215649,3,8,8,0,109482240
It was a winter term.,It was a technical term.,term,term,False,0.12550465491384177,3,8,8,0,109482240
It was a fall term.,It was a legal term.,term,term,False,0.12069973576018767,3,8,8,0,109482240
It was a fall term.,It was a technical term.,term,term,False,0.11791582905854248,3,8,8,0,109482240
It was a winter term.,It was a fall term.,term,term,True,0.043224378178275624,3,8,8,0,109482240
It was a legal term.,It was a technical term.,term,term,True,0.0703558843417339,3,8,8,0,109482240
It was a clock tick.,It was a parasitic tick.,tick,tick,False,0.1692113599528211,3,8,8,0,109482240
It was a clock tick.,It was a diseased tick.,tick,tick,False,0.21346950661870456,3,8,9,1,109482240
It was an audible tick.,It was a parasitic tick.,tick,tick,False,0.11063449771317824,3,8,8,0,109482240
It was an audible tick.,It was a diseased tick.,tick,tick,False,0.1547628546479919,3,8,9,1,109482240
It was a clock tick.,It was an audible tick.,tick,tick,True,0.08247002908944157,3,8,8,0,109482240
It was a parasitic tick.,It was a diseased tick.,tick,tick,True,0.06633274299658032,3,8,9,1,109482240
It was a generous tip.,It was a pencil tip.,tip,tip,False,0.13133003265034937,3,8,8,0,109482240
It was a generous tip.,It was a finger tip.,tip,tip,False,0.1484355598510213,3,8,8,0,109482240
It was a stingy tip.,It was a pencil tip.,tip,tip,False,0.12091990929147822,3,9,8,1,109482240
It was a stingy tip.,It was a finger tip.,tip,tip,False,0.11384170096357349,3,9,8,1,109482240
It was a generous tip.,It was a stingy tip.,tip,tip,True,0.10302670945705605,3,8,9,1,109482240
It was a pencil tip.,It was a finger tip.,tip,tip,True,0.08769186247526739,3,8,8,0,109482240
She liked the essay title.,She liked the academic title.,title,title,False,0.13557190187027746,3,8,8,0,109482240
She liked the essay title.,She liked the professional title.,title,title,False,0.16185049152649156,3,8,8,0,109482240
She liked the poem title.,She liked the academic title.,title,title,False,0.19411191280441253,3,8,8,0,109482240
She liked the poem title.,She liked the professional title.,title,title,False,0.2012064891183678,3,8,8,0,109482240
She liked the essay title.,She liked the poem title.,title,title,True,0.072824693470815,3,8,8,0,109482240
She liked the academic title.,She liked the professional title.,title,title,True,0.05207663767200765,3,8,8,0,109482240
They toasted the bread.,They toasted the host.,toast,toasted,False,0.05545380083408169,3,8,8,0,109482240
They toasted the bread.,They toasted the bride.,toast,toasted,False,0.049809667030069504,3,8,8,0,109482240
They toasted the strudel.,They toasted the host.,toast,toasted,False,0.023985381811903794,3,10,8,2,109482240
They toasted the strudel.,They toasted the bride.,toast,toasted,False,0.02048586023725596,3,10,8,2,109482240
They toasted the bread.,They toasted the strudel.,toast,toasted,True,0.04867544547017455,3,8,10,2,109482240
They toasted the host.,They toasted the bride.,toast,toasted,True,0.02242761711593022,3,8,8,0,109482240
It was a costly toll.,It was a loud toll.,toll,toll,False,0.13994084703262144,3,8,8,0,109482240
It was a costly toll.,It was a bell toll.,toll,toll,False,0.18707345791554453,3,8,8,0,109482240
It was a road toll.,It was a loud toll.,toll,toll,False,0.19142725050726928,3,8,8,0,109482240
It was a road toll.,It was a bell toll.,toll,toll,False,0.2293691106321385,3,8,8,0,109482240
It was a costly toll.,It was a road toll.,toll,toll,True,0.110999242404628,3,8,8,0,109482240
It was a loud toll.,It was a bell toll.,toll,toll,True,0.12244994808427823,3,8,8,0,109482240
She saw the train tracks.,She saw the moose tracks.,track,tracks,False,0.17900684197397598,3,8,8,0,109482240
She saw the train tracks.,She saw the snowshoe tracks.,track,tracks,False,0.21077447410342653,3,8,10,2,109482240
She saw the trolley tracks.,She saw the moose tracks.,track,tracks,False,0.09482201244041699,3,8,8,0,109482240
She saw the trolley tracks.,She saw the snowshoe tracks.,track,tracks,False,0.12522120524463676,3,8,10,2,109482240
She saw the train tracks.,She saw the trolley tracks.,track,tracks,True,0.06999058600379282,3,8,8,0,109482240
She saw the moose tracks.,She saw the snowshoe tracks.,track,tracks,True,0.04626492376004998,3,8,10,2,109482240
It was five yards.,They were big yards.,yard,yards,False,0.11726986377663251,3,7,7,0,109482240
It was five yards.,They were cluttered yards.,yard,yards,False,0.16848850629529455,3,7,8,1,109482240
It was ten yards.,They were big yards.,yard,yards,False,0.12567908314744125,3,7,7,0,109482240
It was ten yards.,They were cluttered yards.,yard,yards,False,0.17959064794229496,3,7,8,1,109482240
It was five yards.,It was ten yards.,yard,yards,True,0.007582856551917594,3,7,7,0,109482240
They were big yards.,They were cluttered yards.,yard,yards,True,0.08907949709864471,3,7,8,1,109482240
It was a desperate act.,It was a magic act.,act,act,False,0.11645758731476241,4,8,8,0,109482240
It was a desperate act.,It was a comedic act.,act,act,False,0.14286178148094508,4,8,8,0,109482240
It was a humane act.,It was a magic act.,act,act,False,0.11645771557529916,4,8,8,0,109482240
It was a humane act.,It was a comedic act.,act,act,False,0.20686491756292613,4,8,8,0,109482240
It was a desperate act.,It was a humane act.,act,act,True,0.11625151489296781,4,8,8,0,109482240
It was a magic act.,It was a comedic act.,act,act,True,0.15761235943083574,4,8,8,0,109482240
He had a universal appeal.,He had a legal appeal.,appeal,appeal,False,0.11893574339439483,4,8,8,0,109482240
He had a universal appeal.,He had a pending appeal.,appeal,appeal,False,0.1775772094671495,4,8,8,0,109482240
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,False,0.1273324906159503,4,11,8,3,109482240
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,False,0.18173916987821193,4,11,8,3,109482240
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,True,0.07355470979490764,4,8,11,3,109482240
He had a legal appeal.,He had a pending appeal.,appeal,appeal,True,0.07977875072996354,4,8,8,0,109482240
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,False,0.21311059330633864,4,8,9,1,109482240
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,False,0.14046161964281,4,8,9,1,109482240
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,False,0.1829108500976132,4,8,9,1,109482240
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,False,0.09720212764214398,4,8,9,1,109482240
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,True,0.08742562535241682,4,8,8,0,109482240
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,True,0.1845510470181777,4,9,9,0,109482240
He bailed out the prisoner.,He bailed out the water.,bail,bailed,False,0.0664992809482311,4,9,9,0,109482240
He bailed out the prisoner.,He bailed out the liquid.,bail,bailed,False,0.058830279382915185,4,9,9,0,109482240
He bailed out the defendant.,He bailed out the water.,bail,bailed,False,0.1298976847465998,4,9,9,0,109482240
He bailed out the defendant.,He bailed out the liquid.,bail,bailed,False,0.10710180904185373,4,9,9,0,109482240
He bailed out the prisoner.,He bailed out the defendant.,bail,bailed,True,0.04117156667445776,4,9,9,0,109482240
He bailed out the water.,He bailed out the liquid.,bail,bailed,True,0.02994378319933466,4,9,9,0,109482240
It was a gold band.,It was a jazz band.,band,band,False,0.31815102607016843,4,8,8,0,109482240
It was a gold band.,It was a country band.,band,band,False,0.24510539993728642,4,8,8,0,109482240
It was a rubber band.,It was a jazz band.,band,band,False,0.34174877547992233,4,8,8,0,109482240
It was a rubber band.,It was a country band.,band,band,False,0.2963629865302235,4,8,8,0,109482240
It was a gold band.,It was a rubber band.,band,band,True,0.15049735734621583,4,8,8,0,109482240
It was a jazz band.,It was a country band.,band,band,True,0.1230019987496771,4,8,8,0,109482240
He banked the plane.,He banked the money.,bank,banked,False,0.09705458235925102,4,8,8,0,109482240
He banked the plane.,He banked the cash.,bank,banked,False,0.08557398632488111,4,8,8,0,109482240
He banked the helicopter.,He banked the money.,bank,banked,False,0.12116263944600958,4,8,8,0,109482240
He banked the helicopter.,He banked the cash.,bank,banked,False,0.10708107472563644,4,8,8,0,109482240
He banked the plane.,He banked the helicopter.,bank,banked,True,0.021130212080654798,4,8,8,0,109482240
He banked the money.,He banked the cash.,bank,banked,True,0.015691582707903606,4,8,8,0,109482240
There was a police barrier.,There was a language barrier.,barrier,barrier,False,0.1514092376729308,4,8,8,0,109482240
There was a police barrier.,There was a religious barrier.,barrier,barrier,False,0.10643062303560846,4,8,8,0,109482240
There was a concrete barrier.,There was a language barrier.,barrier,barrier,False,0.1686399397084063,4,8,8,0,109482240
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,False,0.11076324011674366,4,8,8,0,109482240
There was a police barrier.,There was a concrete barrier.,barrier,barrier,True,0.08022408343244192,4,8,8,0,109482240
There was a language barrier.,There was a religious barrier.,barrier,barrier,True,0.07912238705776908,4,8,8,0,109482240
He saw a furry bat.,He saw a wooden bat.,bat,bat,False,0.08146199308757529,4,8,8,0,109482240
He saw a furry bat.,He saw a baseball bat.,bat,bat,False,0.23491999051373658,4,8,8,0,109482240
He saw a fruit bat.,He saw a wooden bat.,bat,bat,False,0.1034457402782396,4,8,8,0,109482240
He saw a fruit bat.,He saw a baseball bat.,bat,bat,False,0.23797223825960068,4,8,8,0,109482240
He saw a furry bat.,He saw a fruit bat.,bat,bat,True,0.07971085880054674,4,8,8,0,109482240
He saw a wooden bat.,He saw a baseball bat.,bat,bat,True,0.14479984410529034,4,8,8,0,109482240
He saw the laser beam.,He saw the wood beam.,beam,beam,False,0.2998290347322151,4,8,8,0,109482240
