sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
He liked the rhythmic movement.,He liked the feminist movement.,movement,movement,False,0.086718743601228,1,8,8,0,108310272
He liked the rhythmic movement.,He liked the civil-rights movement.,movement,movement,False,0.15115947713827305,1,8,10,2,108310272
He liked the graceful movement.,He liked the feminist movement.,movement,movement,False,0.09837468004663474,1,8,8,0,108310272
He liked the graceful movement.,He liked the civil-rights movement.,movement,movement,False,0.16240235588325302,1,8,10,2,108310272
He liked the rhythmic movement.,He liked the graceful movement.,movement,movement,True,0.04092033557220154,1,8,8,0,108310272
He liked the feminist movement.,He liked the civil-rights movement.,movement,movement,True,0.07700731739217581,1,8,10,2,108310272
It was a national newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.05854629658049104,1,8,8,0,108310272
It was a national newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.0705737035180174,1,8,11,3,108310272
It was a daily newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.047773102631541664,1,8,8,0,108310272
It was a daily newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.06078263338299805,1,8,11,3,108310272
It was a national newspaper.,It was a daily newspaper.,newspaper,newspaper,True,0.03492755352424248,1,8,8,0,108310272
It was a faded newspaper.,It was a shredded newspaper.,newspaper,newspaper,True,0.05846202370534215,1,8,11,3,108310272
It was a juicy orange.,It was a bright orange.,orange,orange,False,0.05853183209582924,1,10,8,2,108310272
It was a juicy orange.,It was a reddish orange.,orange,orange,False,0.06665222259099535,1,10,8,2,108310272
It was a ripe orange.,It was a bright orange.,orange,orange,False,0.030770517261713315,1,8,8,0,108310272
It was a ripe orange.,It was a reddish orange.,orange,orange,False,0.03193381785032301,1,8,8,0,108310272
It was a juicy orange.,It was a ripe orange.,orange,orange,True,0.058520355049608286,1,10,8,2,108310272
It was a bright orange.,It was a reddish orange.,orange,orange,True,0.025776393227411543,1,8,8,0,108310272
He saw the young page.,He saw the blank page.,page,page,False,0.04195789815618378,1,8,8,0,108310272
He saw the young page.,He saw the ripped page.,page,page,False,0.04472390878911969,1,8,8,0,108310272
He saw the loyal page.,He saw the blank page.,page,page,False,0.05525207976064639,1,8,8,0,108310272
He saw the loyal page.,He saw the ripped page.,page,page,False,0.048579939043519205,1,8,8,0,108310272
He saw the young page.,He saw the loyal page.,page,page,True,0.018562877763863672,1,8,8,0,108310272
He saw the blank page.,He saw the ripped page.,page,page,True,0.056616544976427874,1,8,8,0,108310272
It was a calloused palm.,It was a tropical palm.,palm,palm,False,0.07300247847697927,1,10,8,2,108310272
It was a calloused palm.,It was a tree palm.,palm,palm,False,0.09580259210610298,1,10,8,2,108310272
It was a wrinkled palm.,It was a tropical palm.,palm,palm,False,0.05143707790309482,1,8,8,0,108310272
It was a wrinkled palm.,It was a tree palm.,palm,palm,False,0.08039114638150835,1,8,8,0,108310272
It was a calloused palm.,It was a wrinkled palm.,palm,palm,True,0.04915670627852142,1,10,8,2,108310272
It was a tropical palm.,It was a tree palm.,palm,palm,True,0.07745438951474481,1,8,8,0,108310272
It was a control panel.,It was an advisory panel.,panel,panel,False,0.07486468177287375,1,8,8,0,108310272
It was a control panel.,It was a consumer panel.,panel,panel,False,0.055202236401761584,1,8,8,0,108310272
It was an instrument panel.,It was an advisory panel.,panel,panel,False,0.10542710783438325,1,8,8,0,108310272
It was an instrument panel.,It was a consumer panel.,panel,panel,False,0.08389929115642503,1,8,8,0,108310272
It was a control panel.,It was an instrument panel.,panel,panel,True,0.05489628586794981,1,8,8,0,108310272
It was an advisory panel.,It was a consumer panel.,panel,panel,True,0.07262182281730512,1,8,8,0,108310272
It was a secret passage.,It was a literary passage.,passage,passage,False,0.07576727042557785,1,8,8,0,108310272
It was a secret passage.,It was a biblical passage.,passage,passage,False,0.05421833062244352,1,8,8,0,108310272
It was a narrow passage.,It was a literary passage.,passage,passage,False,0.08961678163491993,1,8,8,0,108310272
It was a narrow passage.,It was a biblical passage.,passage,passage,False,0.06679105171762123,1,8,8,0,108310272
It was a secret passage.,It was a narrow passage.,passage,passage,True,0.06693664689417533,1,8,8,0,108310272
It was a literary passage.,It was a biblical passage.,passage,passage,True,0.04610225925191169,1,8,8,0,108310272
She penned her animals.,She penned her memoirs.,pen,penned,False,0.09644572381137684,1,7,7,0,108310272
She penned her animals.,She penned her thoughts.,pen,penned,False,0.058885064466713155,1,7,7,0,108310272
She penned her livestock.,She penned her memoirs.,pen,penned,False,0.08712063731328301,1,7,7,0,108310272
She penned her livestock.,She penned her thoughts.,pen,penned,False,0.0752708572887788,1,7,7,0,108310272
She penned her animals.,She penned her livestock.,pen,penned,True,0.019747209148586742,1,7,7,0,108310272
She penned her memoirs.,She penned her thoughts.,pen,penned,True,0.10229068364951788,1,7,7,0,108310272
It was a tasty perch.,It was a lofty perch.,perch,perch,False,0.02581015211233806,1,9,9,0,108310272
It was a tasty perch.,It was a secure perch.,perch,perch,False,0.03183542514939486,1,9,8,1,108310272
It was a freshwater perch.,It was a lofty perch.,perch,perch,False,0.06380156753795085,1,8,9,1,108310272
It was a freshwater perch.,It was a secure perch.,perch,perch,False,0.040120570011697,1,8,8,0,108310272
It was a tasty perch.,It was a freshwater perch.,perch,perch,True,0.06032812260598441,1,9,8,1,108310272
It was a lofty perch.,It was a secure perch.,perch,perch,True,0.041043721220095475,1,9,8,1,108310272
He picked his coffee.,He picked his scab.,pick,picked,False,0.025515746238184867,1,7,9,2,108310272
He picked his coffee.,He picked his nose.,pick,picked,False,0.0295379182287141,1,7,7,0,108310272
He picked his dinner.,He picked his scab.,pick,picked,False,0.030843376424122604,1,7,9,2,108310272
He picked his dinner.,He picked his nose.,pick,picked,False,0.04216974385081762,1,7,7,0,108310272
He picked his coffee.,He picked his dinner.,pick,picked,True,0.019161550017896323,1,7,7,0,108310272
He picked his scab.,He picked his nose.,pick,picked,True,0.013970373378702106,1,9,7,2,108310272
He saw the fast pitcher.,He saw the glass pitcher.,pitcher,pitcher,False,0.03712924188703626,1,8,8,0,108310272
He saw the fast pitcher.,He saw the plastic pitcher.,pitcher,pitcher,False,0.03933967154183127,1,8,8,0,108310272
He saw the right-handed pitcher.,He saw the glass pitcher.,pitcher,pitcher,False,0.06872160278367445,1,10,8,2,108310272
He saw the right-handed pitcher.,He saw the plastic pitcher.,pitcher,pitcher,False,0.06448182729939733,1,10,8,2,108310272
He saw the fast pitcher.,He saw the right-handed pitcher.,pitcher,pitcher,True,0.03414684680591873,1,8,10,2,108310272
He saw the glass pitcher.,He saw the plastic pitcher.,pitcher,pitcher,True,0.02041665285653893,1,8,8,0,108310272
She poached the deer.,She poached the eggs.,poach,poached,False,0.009804136160823873,1,9,9,0,108310272
She poached the deer.,She poached the vegetables.,poach,poached,False,0.00984558165210725,1,9,9,0,108310272
She poached the bear.,She poached the eggs.,poach,poached,False,0.010111928621430066,1,9,9,0,108310272
She poached the bear.,She poached the vegetables.,poach,poached,False,0.01120109260092883,1,9,9,0,108310272
She poached the deer.,She poached the bear.,poach,poached,True,0.007807454501333688,1,9,9,0,108310272
She poached the eggs.,She poached the vegetables.,poach,poached,True,0.01077268744534321,1,9,9,0,108310272
It was a windy port.,It was a delicious port.,port,port,False,0.07193528155174689,1,9,8,1,108310272
It was a windy port.,It was a sweet port.,port,port,False,0.053022921201088535,1,9,8,1,108310272
It was a seaside port.,It was a delicious port.,port,port,False,0.0862775093471213,1,9,8,1,108310272
It was a seaside port.,It was a sweet port.,port,port,False,0.07016287761020179,1,9,8,1,108310272
It was a windy port.,It was a seaside port.,port,port,True,0.0368751432846538,1,9,9,0,108310272
It was a delicious port.,It was a sweet port.,port,port,True,0.014045435653909144,1,8,8,0,108310272
He was in a distinguished position.,He was in a fetal position.,position,position,False,0.07627149592593929,1,9,10,1,108310272
He was in a distinguished position.,He was in a yoga position.,position,position,False,0.04929804290640383,1,9,9,0,108310272
He was in a prominent position.,He was in a fetal position.,position,position,False,0.10900850075938973,1,9,10,1,108310272
He was in a prominent position.,He was in a yoga position.,position,position,False,0.07643408320738554,1,9,9,0,108310272
He was in a distinguished position.,He was in a prominent position.,position,position,True,0.04268017298956073,1,9,9,0,108310272
He was in a fetal position.,He was in a yoga position.,position,position,True,0.060124422345352535,1,10,9,1,108310272
It was a wooden post.,It was a teaching post.,post,post,False,0.10157351298188666,1,8,8,0,108310272
It was a wooden post.,It was a challenging post.,post,post,False,0.10654942130150791,1,8,8,0,108310272
It was a fence post.,It was a teaching post.,post,post,False,0.10654954582507237,1,8,8,0,108310272
It was a fence post.,It was a challenging post.,post,post,False,0.10355032666918007,1,8,8,0,108310272
It was a wooden post.,It was a fence post.,post,post,True,0.048552292986012824,1,8,8,0,108310272
It was a teaching post.,It was a challenging post.,post,post,True,0.06168677202611661,1,8,8,0,108310272
He had the alcoholic punch.,He had the strongest punch.,punch,punch,False,0.03178617346434798,1,8,8,0,108310272
He had the alcoholic punch.,He had the quickest punch.,punch,punch,False,0.04680591500760045,1,8,9,1,108310272
He had the fruit punch.,He had the strongest punch.,punch,punch,False,0.05445417377718531,1,8,8,0,108310272
He had the fruit punch.,He had the quickest punch.,punch,punch,False,0.06609960255555691,1,8,9,1,108310272
He had the alcoholic punch.,He had the fruit punch.,punch,punch,True,0.031997796403613,1,8,8,0,108310272
He had the strongest punch.,He had the quickest punch.,punch,punch,True,0.03556683302900654,1,8,9,1,108310272
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,False,0.06831605220272952,1,8,9,1,108310272
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,False,0.06144879562533179,1,8,9,1,108310272
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,False,0.06856850209898846,1,8,9,1,108310272
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,False,0.06249072266356148,1,8,9,1,108310272
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,True,0.058543553784193514,1,8,8,0,108310272
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,True,0.029125482031909122,1,9,9,0,108310272
He pushed the cocaine.,He pushed the bed.,push,pushed,False,0.05469705408492487,1,7,7,0,108310272
He pushed the cocaine.,He pushed the desk.,push,pushed,False,0.0522699212148553,1,7,7,0,108310272
He pushed the drugs.,He pushed the bed.,push,pushed,False,0.05704060413265677,1,7,7,0,108310272
He pushed the drugs.,He pushed the desk.,push,pushed,False,0.05271105105715923,1,7,7,0,108310272
He pushed the cocaine.,He pushed the drugs.,push,pushed,True,0.01834371062589968,1,7,7,0,108310272
He pushed the bed.,He pushed the desk.,push,pushed,True,0.026982288094750784,1,7,7,0,108310272
That was a loud racket.,That was a badminton racket.,racket,racket,False,0.035623187648465726,1,9,9,0,108310272
That was a loud racket.,That was a tennis racket.,racket,racket,False,0.05333306707097851,1,9,9,0,108310272
That was an annoying racket.,That was a badminton racket.,racket,racket,False,0.04903111146260064,1,9,9,0,108310272
That was an annoying racket.,That was a tennis racket.,racket,racket,False,0.06707078172109215,1,9,9,0,108310272
That was a loud racket.,That was an annoying racket.,racket,racket,True,0.017622932916006473,1,9,9,0,108310272
That was a badminton racket.,That was a tennis racket.,racket,racket,True,0.019960520127215275,1,9,9,0,108310272
He liked electronic rock.,He liked limestone rock.,rock,rock,False,0.08581952785770808,1,7,7,0,108310272
He liked electronic rock.,He liked granite rock.,rock,rock,False,0.068274654968274,1,7,7,0,108310272
He liked alternative rock.,He liked limestone rock.,rock,rock,False,0.07163412717229534,1,7,7,0,108310272
He liked alternative rock.,He liked granite rock.,rock,rock,False,0.05404370256540969,1,7,7,0,108310272
He liked electronic rock.,He liked alternative rock.,rock,rock,True,0.020180048578387733,1,7,7,0,108310272
He liked limestone rock.,He liked granite rock.,rock,rock,True,0.018611129002466642,1,7,7,0,108310272
She ran the marathon.,She ran the shop.,run,ran,False,0.072495236865731,1,7,7,0,108310272
She ran the marathon.,She ran the company.,run,ran,False,0.0670207020867356,1,7,7,0,108310272
She ran the race.,She ran the shop.,run,ran,False,0.07375063756066713,1,7,7,0,108310272
She ran the race.,She ran the company.,run,ran,False,0.06626337295269791,1,7,7,0,108310272
She ran the marathon.,She ran the race.,run,ran,True,0.03522315882581084,1,7,7,0,108310272
She ran the shop.,She ran the company.,run,ran,True,0.020587847208497156,1,7,7,0,108310272
He saw the wise sage.,He saw the fragrant sage.,sage,sage,False,0.046974686647288544,1,8,10,2,108310272
He saw the wise sage.,He saw the bushy sage.,sage,sage,False,0.06470497593838942,1,8,9,1,108310272
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,False,0.056439943513609925,1,8,10,2,108310272
He saw the renowned sage.,He saw the bushy sage.,sage,sage,False,0.05856397944117786,1,8,9,1,108310272
He saw the wise sage.,He saw the renowned sage.,sage,sage,True,0.024683287815492228,1,8,8,0,108310272
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,True,0.04926397824397999,1,10,9,1,108310272
It was a fish scale.,It was a music scale.,scale,scale,False,0.03707500682622045,1,8,8,0,108310272
It was a fish scale.,It was a major scale.,scale,scale,False,0.027210304007035946,1,8,8,0,108310272
It was a lizard scale.,It was a music scale.,scale,scale,False,0.07462628849799346,1,8,8,0,108310272
It was a lizard scale.,It was a major scale.,scale,scale,False,0.066019687368997,1,8,8,0,108310272
It was a fish scale.,It was a lizard scale.,scale,scale,True,0.03367008652806325,1,8,8,0,108310272
It was a music scale.,It was a major scale.,scale,scale,True,0.040946391196808096,1,8,8,0,108310272
It was a touching scene.,It was a nature scene.,scene,scene,False,0.027280336158786,1,8,8,0,108310272
It was a touching scene.,It was a panoramic scene.,scene,scene,False,0.0446077054313303,1,8,10,2,108310272
It was a well-acted scene.,It was a nature scene.,scene,scene,False,0.05262983936138921,1,10,8,2,108310272
It was a well-acted scene.,It was a panoramic scene.,scene,scene,False,0.02691101156000064,1,10,10,0,108310272
It was a touching scene.,It was a well-acted scene.,scene,scene,True,0.05711714282684044,1,8,10,2,108310272
It was a nature scene.,It was a panoramic scene.,scene,scene,True,0.041509615116810505,1,8,10,2,108310272
It was a gold seal.,It was a circus seal.,seal,seal,False,0.034508442557921626,1,8,8,0,108310272
It was a gold seal.,It was a trained seal.,seal,seal,False,0.038337963673028774,1,8,8,0,108310272
It was a certified seal.,It was a circus seal.,seal,seal,False,0.06052755324231929,1,8,8,0,108310272
It was a certified seal.,It was a trained seal.,seal,seal,False,0.03761518567410138,1,8,8,0,108310272
It was a gold seal.,It was a certified seal.,seal,seal,True,0.060271424871797374,1,8,8,0,108310272
It was a circus seal.,It was a trained seal.,seal,seal,True,0.0254674583225305,1,8,8,0,108310272
She served a pie.,She served a summons.,serve,served,False,0.045673057244632775,1,7,8,1,108310272
She served a pie.,She served a warrant.,serve,served,False,0.06994972782298747,1,7,7,0,108310272
She served a lasagna.,She served a summons.,serve,served,False,0.04411936447328735,1,9,8,1,108310272
She served a lasagna.,She served a warrant.,serve,served,False,0.07343045155693984,1,9,7,2,108310272
She served a pie.,She served a lasagna.,serve,served,True,0.02007543509946863,1,7,9,2,108310272
She served a summons.,She served a warrant.,serve,served,True,0.06902653438169559,1,8,7,1,108310272
The girl sang.,The bird sang.,sing,sang,False,0.05207566842892575,1,6,6,0,108310272
The girl sang.,The cricket sang.,sing,sang,False,0.04358329955297391,1,6,6,0,108310272
The choir sang.,The bird sang.,sing,sang,False,0.08916708389835781,1,6,6,0,108310272
The choir sang.,The cricket sang.,sing,sang,False,0.05000982944767818,1,6,6,0,108310272
The girl sang.,The choir sang.,sing,sang,True,0.055814440256979125,1,6,6,0,108310272
The bird sang.,The cricket sang.,sing,sang,True,0.06842427030352316,1,6,6,0,108310272
He spilled the drink.,He spilled the news.,spill,spilled,False,0.03253350455213677,1,7,7,0,108310272
He spilled the drink.,He spilled the secret.,spill,spilled,False,0.03630326921226257,1,7,7,0,108310272
He spilled the flour.,He spilled the news.,spill,spilled,False,0.07104094334638067,1,7,7,0,108310272
He spilled the flour.,He spilled the secret.,spill,spilled,False,0.07318007279904404,1,7,7,0,108310272
He spilled the drink.,He spilled the flour.,spill,spilled,True,0.05662781251889393,1,7,7,0,108310272
He spilled the news.,He spilled the secret.,spill,spilled,True,0.0186802115797291,1,7,7,0,108310272
He staked his horse.,He staked his name.,stake,staked,False,0.019469667374159894,1,8,8,0,108310272
He staked his horse.,He staked his claim.,stake,staked,False,0.03850227070606149,1,8,8,0,108310272
He staked his tent.,He staked his name.,stake,staked,False,0.01952463885483835,1,8,8,0,108310272
He staked his tent.,He staked his claim.,stake,staked,False,0.03769359943635009,1,8,8,0,108310272
He staked his horse.,He staked his tent.,stake,staked,True,0.012448037191289396,1,8,8,0,108310272
He staked his name.,He staked his claim.,stake,staked,True,0.02348036941793219,1,8,8,0,108310272
They stalled the truck.,They stalled the horse.,stall,stalled,False,0.07185251447909147,1,7,7,0,108310272
They stalled the truck.,They stalled the pig.,stall,stalled,False,0.08651533469874895,1,7,7,0,108310272
They stalled the bus.,They stalled the horse.,stall,stalled,False,0.03941530971877327,1,7,7,0,108310272
They stalled the bus.,They stalled the pig.,stall,stalled,False,0.041851026456037665,1,7,7,0,108310272
They stalled the truck.,They stalled the bus.,stall,stalled,True,0.0449075962321529,1,7,7,0,108310272
They stalled the horse.,They stalled the pig.,stall,stalled,True,0.023642462178375845,1,7,7,0,108310272
They stayed wet.,They stayed nearby.,stay,stayed,False,0.05504069816827384,1,6,6,0,108310272
They stayed wet.,They stayed overnight.,stay,stayed,False,0.056419538577043404,1,6,6,0,108310272
They stayed cold.,They stayed nearby.,stay,stayed,False,0.04339655159159028,1,6,6,0,108310272
They stayed cold.,They stayed overnight.,stay,stayed,False,0.04583741090578952,1,6,6,0,108310272
They stayed wet.,They stayed cold.,stay,stayed,True,0.021260013984416126,1,6,6,0,108310272
They stayed nearby.,They stayed overnight.,stay,stayed,True,0.05260306970667061,1,6,6,0,108310272
He tapped the keg.,He tapped the stick.,tap,tapped,False,0.014214317221732053,1,8,7,1,108310272
He tapped the keg.,He tapped the drums.,tap,tapped,False,0.029413142619067023,1,8,7,1,108310272
He tapped the beer.,He tapped the stick.,tap,tapped,False,0.02995025049035316,1,7,7,0,108310272
He tapped the beer.,He tapped the drums.,tap,tapped,False,0.040236932850548524,1,7,7,0,108310272
He tapped the keg.,He tapped the beer.,tap,tapped,True,0.027806878279870273,1,8,7,1,108310272
He tapped the stick.,He tapped the drums.,tap,tapped,True,0.029764396822113737,1,7,7,0,108310272
He used the scotch tape.,He used the interview tape.,tape,tape,False,0.09471606358999651,1,10,8,2,108310272
He used the scotch tape.,He used the video tape.,tape,tape,False,0.07927459910191137,1,10,8,2,108310272
He used the double-sided tape.,He used the interview tape.,tape,tape,False,0.08806260836883417,1,10,8,2,108310272
He used the double-sided tape.,He used the video tape.,tape,tape,False,0.06950134054720247,1,10,8,2,108310272
He used the scotch tape.,He used the double-sided tape.,tape,tape,True,0.029443324742870813,1,10,10,0,108310272
He used the interview tape.,He used the video tape.,tape,tape,True,0.03466481857686965,1,8,8,0,108310272
It was a winter term.,It was a legal term.,term,term,False,0.059730379627153773,1,8,8,0,108310272
It was a winter term.,It was a technical term.,term,term,False,0.05075959346079695,1,8,8,0,108310272
It was a fall term.,It was a legal term.,term,term,False,0.044118574986692805,1,8,8,0,108310272
It was a fall term.,It was a technical term.,term,term,False,0.03290512953518743,1,8,8,0,108310272
It was a winter term.,It was a fall term.,term,term,True,0.028452872519536876,1,8,8,0,108310272
It was a legal term.,It was a technical term.,term,term,True,0.028760567360097022,1,8,8,0,108310272
It was a clock tick.,It was a parasitic tick.,tick,tick,False,0.02797384518906454,1,9,10,1,108310272
It was a clock tick.,It was a diseased tick.,tick,tick,False,0.026468572475096264,1,9,10,1,108310272
It was an audible tick.,It was a parasitic tick.,tick,tick,False,0.0296402913735333,1,9,10,1,108310272
It was an audible tick.,It was a diseased tick.,tick,tick,False,0.03033324253295888,1,9,10,1,108310272
It was a clock tick.,It was an audible tick.,tick,tick,True,0.009175563415019128,1,9,9,0,108310272
It was a parasitic tick.,It was a diseased tick.,tick,tick,True,0.009377458804120886,1,10,10,0,108310272
It was a generous tip.,It was a pencil tip.,tip,tip,False,0.06686499569376503,1,8,8,0,108310272
It was a generous tip.,It was a finger tip.,tip,tip,False,0.08340539736048247,1,8,8,0,108310272
It was a stingy tip.,It was a pencil tip.,tip,tip,False,0.07079949818160958,1,9,8,1,108310272
It was a stingy tip.,It was a finger tip.,tip,tip,False,0.05857230055250706,1,9,8,1,108310272
It was a generous tip.,It was a stingy tip.,tip,tip,True,0.07358218051735088,1,8,9,1,108310272
It was a pencil tip.,It was a finger tip.,tip,tip,True,0.04354993049772704,1,8,8,0,108310272
She liked the essay title.,She liked the academic title.,title,title,False,0.057125764236879206,1,8,8,0,108310272
She liked the essay title.,She liked the professional title.,title,title,False,0.09580366093774795,1,8,8,0,108310272
She liked the poem title.,She liked the academic title.,title,title,False,0.09462750970192924,1,8,8,0,108310272
She liked the poem title.,She liked the professional title.,title,title,False,0.12902149502326743,1,8,8,0,108310272
She liked the essay title.,She liked the poem title.,title,title,True,0.04762040424602143,1,8,8,0,108310272
She liked the academic title.,She liked the professional title.,title,title,True,0.034159532061094455,1,8,8,0,108310272
They toasted the bread.,They toasted the host.,toast,toasted,False,0.032318059524790055,1,8,8,0,108310272
They toasted the bread.,They toasted the bride.,toast,toasted,False,0.026161587338031644,1,8,8,0,108310272
They toasted the strudel.,They toasted the host.,toast,toasted,False,0.015434671570729419,1,11,8,3,108310272
They toasted the strudel.,They toasted the bride.,toast,toasted,False,0.026115023903381385,1,11,8,3,108310272
They toasted the bread.,They toasted the strudel.,toast,toasted,True,0.03213481139516472,1,8,11,3,108310272
They toasted the host.,They toasted the bride.,toast,toasted,True,0.020884012884677228,1,8,8,0,108310272
It was a costly toll.,It was a loud toll.,toll,toll,False,0.05464976795329857,1,8,8,0,108310272
It was a costly toll.,It was a bell toll.,toll,toll,False,0.05637414346053149,1,8,8,0,108310272
It was a road toll.,It was a loud toll.,toll,toll,False,0.07564643564440654,1,8,8,0,108310272
It was a road toll.,It was a bell toll.,toll,toll,False,0.07947118007725451,1,8,8,0,108310272
It was a costly toll.,It was a road toll.,toll,toll,True,0.0682594773878632,1,8,8,0,108310272
It was a loud toll.,It was a bell toll.,toll,toll,True,0.03135016724959938,1,8,8,0,108310272
She saw the train tracks.,She saw the moose tracks.,track,tracks,False,0.07104401543486283,1,8,10,2,108310272
She saw the train tracks.,She saw the snowshoe tracks.,track,tracks,False,0.07841772058383212,1,8,10,2,108310272
She saw the trolley tracks.,She saw the moose tracks.,track,tracks,False,0.06970222806517723,1,8,10,2,108310272
She saw the trolley tracks.,She saw the snowshoe tracks.,track,tracks,False,0.08365669469853076,1,8,10,2,108310272
She saw the train tracks.,She saw the trolley tracks.,track,tracks,True,0.02626895283729458,1,8,8,0,108310272
She saw the moose tracks.,She saw the snowshoe tracks.,track,tracks,True,0.028609748449774042,1,10,10,0,108310272
It was five yards.,They were big yards.,yard,yards,False,0.02961178922388097,1,7,7,0,108310272
It was five yards.,They were cluttered yards.,yard,yards,False,0.06349505558040869,1,7,9,2,108310272
It was ten yards.,They were big yards.,yard,yards,False,0.024454837237695592,1,7,7,0,108310272
It was ten yards.,They were cluttered yards.,yard,yards,False,0.055095165072635344,1,7,9,2,108310272
It was five yards.,It was ten yards.,yard,yards,True,0.0028247353758149574,1,7,7,0,108310272
They were big yards.,They were cluttered yards.,yard,yards,True,0.04776547201676373,1,7,9,2,108310272
It was a desperate act.,It was a magic act.,act,act,False,0.059157468645789635,2,8,8,0,108310272
It was a desperate act.,It was a comedic act.,act,act,False,0.12715444460072223,2,8,8,0,108310272
It was a humane act.,It was a magic act.,act,act,False,0.05407130749111755,2,9,8,1,108310272
It was a humane act.,It was a comedic act.,act,act,False,0.14952768662534732,2,9,8,1,108310272
It was a desperate act.,It was a humane act.,act,act,True,0.07826289463984337,2,8,9,1,108310272
It was a magic act.,It was a comedic act.,act,act,True,0.11574719602250294,2,8,8,0,108310272
He had a universal appeal.,He had a legal appeal.,appeal,appeal,False,0.1434422843108153,2,8,8,0,108310272
He had a universal appeal.,He had a pending appeal.,appeal,appeal,False,0.12525513317659231,2,8,8,0,108310272
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,False,0.1652706910170495,2,11,8,3,108310272
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,False,0.12739867522744708,2,11,8,3,108310272
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,True,0.059845377473273675,2,8,11,3,108310272
He had a legal appeal.,He had a pending appeal.,appeal,appeal,True,0.06251961247636939,2,8,8,0,108310272
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,False,0.16112588400259165,2,8,9,1,108310272
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,False,0.1103951873902298,2,8,9,1,108310272
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,False,0.14391971643750345,2,8,9,1,108310272
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,False,0.09516068958496438,2,8,9,1,108310272
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,True,0.08689122098714819,2,8,8,0,108310272
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,True,0.09297203226371431,2,9,9,0,108310272
He bailed out the prisoner.,He bailed out the water.,bail,bailed,False,0.026291022171623935,2,9,9,0,108310272
He bailed out the prisoner.,He bailed out the liquid.,bail,bailed,False,0.03074520876634712,2,9,9,0,108310272
He bailed out the defendant.,He bailed out the water.,bail,bailed,False,0.060250676322750274,2,9,9,0,108310272
He bailed out the defendant.,He bailed out the liquid.,bail,bailed,False,0.05614805600122852,2,9,9,0,108310272
He bailed out the prisoner.,He bailed out the defendant.,bail,bailed,True,0.0292376894685481,2,9,9,0,108310272
He bailed out the water.,He bailed out the liquid.,bail,bailed,True,0.012073543433036571,2,9,9,0,108310272
It was a gold band.,It was a jazz band.,band,band,False,0.1287487551815678,2,8,8,0,108310272
It was a gold band.,It was a country band.,band,band,False,0.07616781395836403,2,8,8,0,108310272
It was a rubber band.,It was a jazz band.,band,band,False,0.23361385143009383,2,8,8,0,108310272
It was a rubber band.,It was a country band.,band,band,False,0.15471856483852875,2,8,8,0,108310272
It was a gold band.,It was a rubber band.,band,band,True,0.10277220368308937,2,8,8,0,108310272
It was a jazz band.,It was a country band.,band,band,True,0.09409535770858335,2,8,8,0,108310272
He banked the plane.,He banked the money.,bank,banked,False,0.06811469571378737,2,8,8,0,108310272
He banked the plane.,He banked the cash.,bank,banked,False,0.07355404224208295,2,8,8,0,108310272
He banked the helicopter.,He banked the money.,bank,banked,False,0.08745114795172582,2,8,8,0,108310272
He banked the helicopter.,He banked the cash.,bank,banked,False,0.0903911258330432,2,8,8,0,108310272
He banked the plane.,He banked the helicopter.,bank,banked,True,0.018454605793757572,2,8,8,0,108310272
He banked the money.,He banked the cash.,bank,banked,True,0.01309324956566782,2,8,8,0,108310272
There was a police barrier.,There was a language barrier.,barrier,barrier,False,0.12121923190345807,2,8,8,0,108310272
There was a police barrier.,There was a religious barrier.,barrier,barrier,False,0.0668407870148191,2,8,8,0,108310272
There was a concrete barrier.,There was a language barrier.,barrier,barrier,False,0.13718913493427598,2,8,8,0,108310272
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,False,0.0945469651012707,2,8,8,0,108310272
There was a police barrier.,There was a concrete barrier.,barrier,barrier,True,0.081576204526845,2,8,8,0,108310272
There was a language barrier.,There was a religious barrier.,barrier,barrier,True,0.06921239092619424,2,8,8,0,108310272
He saw a furry bat.,He saw a wooden bat.,bat,bat,False,0.04575686632228071,2,9,8,1,108310272
